443,25,May 3,CIN,@,ATL,L,0-5,CG,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.190,.261,.238,.499,7,.37,0.003,-0.31,3.00,0.25,CF
444,30 (4),May 9 (2),CIN,@,CHW,L,2-8,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.160,.222,.200,.422,7,.52,-0.052,-0.62,0.00,-1.00,RF
445,31,May 10,CIN,@,CHW,L,3-4,9-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.160,.222,.200,.422,7,4.48,0.091,0.50,2.00,1.00,PR
446,36 (4),May 15,CIN,,SFG,L,2-10,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.154,.214,.192,.407,5,.04,-0.001,-0.28,0.00,-0.25,RF
447,37,May 16,CIN,,SFG,L,2-11,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.138,.219,.172,.391,7,.48,-0.045,-0.31,2.00,0.25,CF
448,40 (2),May 20,CIN,@,KCR,L,1-7,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.133,.212,.167,.379,9,.16,-0.004,-0.45,0.00,-0.25,PH
449,42 (1),May 23,CIN,@,CLE,L,1-2,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.121,.194,.152,.346,8,1.34,-0.129,-1.16,0.00,-0.75,RF
450,43,May 24,CIN,@,CLE,L,2-5,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.108,.175,.135,.310,8,.79,-0.081,-0.99,0.00,-1.00,CF
451,44,May 25,CIN,,COL,L,4-5,6-7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.132,.195,.158,.353,8,.97,0.036,0.25,3.00,1.00,PH
452,46 (1),May 27,CIN,,COL,L,4-6,5-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.128,.190,.154,.344,8,.30,-0.008,-0.15,0.00,-0.25,PH
453,48 (1),May 30,CIN,,WSN,W,8-5,7-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.125,.186,.150,.336,8,1.91,-0.048,-0.22,0.00,-0.25,PH
454,49,May 31,CIN,,WSN,W,8-2,7-8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.146,.205,.171,.375,6,.21,0.010,1.00,5.00,2.00,PH
455,50,Jun 2,CIN,@,PHI,L,4-5,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.143,.200,.167,.367,6,.43,-0.011,-0.21,0.00,-0.25,LF
456,56 (5),Jun 8,CIN,,PHI,W,6-4,8-9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.140,.196,.163,.358,8,.30,-0.008,-0.57,0.00,-0.25,PH
457,57,Jun 9,CIN,,PHI,W,11-2,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.128,.180,.149,.329,8,.16,-0.016,-1.24,0.00,-1.00,CF RF
458,58,Jun 10,CIN,,PHI,W,5-2,2-GF,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.140,.189,.160,.349,1,.41,-0.005,-0.11,3.00,0.50,CF
459,59,Jun 11,CIN,@,CHC,L,3-6,7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.137,.185,.157,.342,8,.86,-0.022,-0.22,0.00,-0.25,PH
460,60,Jun 12,CIN,@,CHC,W,5-4,10-10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.135,.182,.154,.336,8,1.36,-0.048,-0.67,0.00,-0.25,PH
461,62 (1),Jun 14,CIN,@,CHC,L,1-2,10-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.132,.179,.151,.330,8,2.26,-0.056,-0.22,0.00,-0.25,PH
462,63,Jun 15,CIN,@,DET,L,0-6,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.125,.169,.143,.312,8,.83,-0.063,-0.68,0.00,-0.75,LF
463,118 (54),Aug 19,CIN,,KCR,L,3-4,7-GF,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.138,.180,.155,.336,9,2.21,0.047,0.03,3.00,0.75,LF
464,119,Aug 20,CIN,,ARI,L,4-5,7-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.136,.177,.153,.330,9,.53,-0.013,-0.15,0.00,-0.25,PH
465,120,Aug 21,CIN,,ARI,L,3-6,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.127,.167,.143,.310,8,1.08,-0.084,-1.07,0.00,-1.00,LF
466,121,Aug 22,CIN,,ARI,L,7-11,GS-6,3,3,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,.136,.174,.167,.341,6,1.96,0.037,0.30,9.00,3.50,LF
467,139 (17),Sep 10,CIN,,STL,W,11-0,6-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.134,.171,.164,.336,9,.04,-0.001,-0.22,0.00,-0.25,PH
468,140,Sep 11 susp,CIN,,STL,W,4-2,8-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.132,.169,.162,.331,9,.11,-0.003,-0.10,0.00,-0.25,PH
469,141,Sep 12,CIN,,STL,W,5-1,7-8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.132,.181,.162,.342,9,.28,0.010,0.25,4.00,2.00,PH
470,142,Sep 13,CIN,,STL,L,2-9,9-GF,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.132,.192,.162,.354,7,.00,0.000,0.12,2.00,1.00,PH
471,143,Sep 14,CIN,@,SFG,L,3-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.125,.182,.153,.335,6,.68,-0.068,-0.60,0.00,-1.00,LF
472,144,Sep 15,CIN,@,SFG,W,9-8,10-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.123,.179,.151,.330,9,1.09,-0.029,-0.34,0.00,-0.25,PH
473,145,Sep 16,CIN,@,SFG,L,3-5,5-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.122,.177,.149,.326,9,.48,-0.014,-0.21,0.00,-0.25,PH
474,146,Sep 18,CIN,@,MIL,W,5-3,8-8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.133,.188,.160,.348,9,.87,0.066,1.06,5.00,2.00,PH
475,147,Sep 19,CIN,@,MIL,W,9-7,5-5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.145,.198,.171,.369,9,1.28,0.053,0.37,3.00,1.00,PH
476,151 (3),Sep 23,CIN,@,STL,L,2-10,CG,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.152,.202,.177,.380,7,.49,0.033,0.00,3.00,0.50,CF
477,153 (1),Sep 25,CIN,,NYM,L,5-12,8-GF,2,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.160,.209,.222,.432,9,.04,-0.002,0.66,14.00,5.75,RF
478,154,Sep 26,CIN,,NYM,L,2-10,2-3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.159,.207,.220,.426,9,1.72,-0.076,-0.79,0.00,-0.25,PH
479,156 (1),Sep 28,CIN,@,WSN,L,1-5,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.153,.200,.212,.412,7,.55,-0.041,-0.47,0.00,-0.75,CF
480,157,Sep 29,CIN,,CHC,L,1-4,6-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.151,.198,.209,.407,9,.43,-0.011,-0.15,0.00,-0.25,PH
481,159 (1),Oct 1,CIN,,CHC,L,3-5,5-GF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.146,.191,.202,.394,9,1.52,-0.109,-1.20,0.00,-0.75,LF
