,date,Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Open OU,Unnamed: 19,Close OU,Unnamed: 21,h_team,h_1st,h_2nd,h_3rd,h_4th,h_5th,h_6th,h_7th,h_8th,h_9th,h_final,h_ML,h_win,v_win,Past_10_v,Past_10_h,season,neutral,team1,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
164,2017422,422,915,V,HOU,CMORTON-R,0,1,0,1,0,1,0,0,0,3,-107,-119,8.5,100,8.5,100,TAM,0,0,0,0,2,4,0,0,0,6,-103,1,0,,0.8,2017,0,TBD,1500.657246,1526.447809,0.497423196,0.502576804,1502.92623,1524.178826,1510.177981,1551.911701,Blake Snell,Charlie Morton,50.48984552,48.3227781,-4.57492602,-16.02950112,0.490964568,0.509035432,1512.483468,1549.606215,6,3
165,2017422,422,919,V,DET,MBOYD-L,0,1,2,0,0,2,0,0,0,5,-106,111,9,-120,9.5,100,MIN,0,2,0,0,1,0,0,0,1,4,-104,0,1,0.6,0.4,2017,0,MIN,1477.431749,1503.521117,0.496993195,0.503006805,1476.077447,1504.875418,1480.503642,1498.509496,Adalberto Mejia,Matthew Boyd,47.41831989,47.61764524,-10.01076898,-20.36082567,0.523503864,0.476496136,1479.058607,1499.954531,4,5
166,2017422,422,921,V,SEA,AMIRANDA-L,1,0,1,0,0,0,0,1,0,3,111,111,8,-120,8,100,OAK,3,0,1,0,0,0,0,0,0,4,-121,1,0,0.9,0.6,2017,0,OAK,1487.996796,1510.167895,0.502631977,0.497368023,1489.366563,1508.798129,1490.077097,1521.360849,Jharel Cotton,Ariel Miranda,50.00451244,49.9793763,-3.100331602,-0.07236635,0.485164602,0.514835398,1491.50725,1519.930695,4,3
167,2017422,422,929,V,NYY,MPINEDA-R,0,0,0,0,0,5,0,5,1,11,109,-116,7,-120,6.5,-125,PIT,1,0,0,1,1,2,0,0,0,5,-119,0,1,,,2017,0,PIT,1494.348066,1525.008952,0.490415389,0.509584611,1491.11029,1528.246728,1498.693237,1516.416465,Jameson Taillon,Michael Pineda,55.72782782,54.2468519,26.1264039,11.40839751,0.530177194,0.469822806,1495.124515,1519.985187,5,11
168,2017422,422,917,V,CLE,CCARRASCO-R,2,0,0,0,2,0,2,0,1,7,-185,-235,8.5,100,8,100,CWS,0,0,0,0,0,0,0,0,0,0,165,0,1,0.3,,2017,0,CHW,1494.851493,1538.111773,0.472310588,0.527689412,1491.525652,1541.437614,1475.915662,1552.400956,Mike Pelfrey,Carlos Carrasco,44.00163542,56.59072842,-27.82747166,16.05107557,0.364771219,0.635228781,1473.565804,1554.750814,0,7
169,2017422,422,907,V,STL,LLYNN-R,0,0,0,1,0,0,1,0,2,4,-112,104,8.5,-120,9,-105,MIL,1,0,0,0,0,0,0,0,0,1,102,0,1,,0.3,2017,0,MIL,1496.769445,1507.375615,0.519265727,0.480734273,1494.412149,1509.732911,1482.959214,1497.322735,Chase Anderson,Lance Lynn,51.28545705,51.49299445,8.144139833,2.736951309,0.521636059,0.478363941,1480.588539,1499.693411,1,4
170,2017422,422,927,V,TOR,CLAWRENCE-R,1,0,0,0,0,0,0,2,1,4,126,141,9,-110,9,100,LAA,1,0,4,0,0,0,0,0,0,5,-141,1,0,,,2017,0,ANA,1498.145817,1517.143585,0.507198293,0.492801707,1499.506458,1515.782944,1494.377379,1505.445724,Tyler Skaggs,Casey Lawrence,49.55078278,47.4,-4.233193706,-30.77076274,0.556557689,0.443442311,1495.565936,1504.257167,5,4
171,2017422,422,925,V,BOS,SWRIGHT-R,0,0,2,0,0,0,0,0,0,2,106,-101,9.5,100,8.5,105,BAL,0,0,0,4,0,0,0,0,0,4,-116,1,0,,,2017,0,BAL,1530.136118,1537.47044,0.52396546,0.47603454,1531.807825,1535.798734,1509.303659,1535.566684,Jayson Aquino,Steven Wright,47.4,49.3828422,-16.99846098,-18.64207139,0.499108592,0.500891408,1511.086282,1533.784062,4,2
172,2017423,423,953,V,ATL,MFOLTYNEWICZ-R,0,0,0,0,0,0,1,0,1,2,-101,-105,8.5,100,8.5,-105,PHI,0,0,0,0,0,0,1,4,0,5,-109,1,0,0.8,,2017,0,PHI,1468.650017,1470.894039,0.53126851,0.46873149,1470.714126,1468.82993,1464.800249,1467.114527,Zach Eflin,Mike Foltynewicz,46.90431666,48.62480771,-18.34963603,-2.259394502,0.508051848,0.491948152,1466.994928,1464.919848,5,2
173,2017423,423,971,V,DET,MFULMER-R,0,2,5,0,0,3,0,0,3,13,-109,104,8.5,-120,8.5,100,MIN,1,0,0,0,1,0,0,2,0,4,-101,0,1,0.6,0.3,2017,0,MIN,1476.077447,1504.875418,0.493095603,0.506904397,1471.981451,1508.971415,1479.058607,1499.954531,Kyle Gibson,Michael Fulmer,47.1762592,57.93821411,-10.40936532,28.34463284,0.448874936,0.551125064,1475.42612,1503.587018,4,13
174,2017423,423,969,V,BOS,ERODRIGUEZ-L,4,0,0,0,1,1,0,0,0,6,111,103,9,-110,8,-110,BAL,0,0,0,0,0,0,0,1,1,2,-126,0,1,0.6,,2017,0,BAL,1531.807825,1535.798734,0.528763604,0.471236396,1529.06028,1538.546278,1511.086282,1533.784062,Kevin Gausman,Eduardo Rodriguez,51.8910554,51.49332268,4.137273959,-7.444234285,0.518532681,0.481467319,1508.40459,1536.465753,2,6
175,2017423,423,967,V,CLE,DSALAZAR-R,0,0,0,1,0,0,0,0,1,2,-170,-195,8.5,-110,8,-110,CWS,3,0,0,0,1,1,0,1,0,6,150,1,0,0.4,,2017,0,CHW,1491.525652,1541.437614,0.462778674,0.537221326,1494.325402,1538.637864,1473.565804,1554.750814,Derek Holland,Danny Salazar,49.39733718,53.02600344,-2.090028086,-2.036973417,0.418365015,0.581634985,1476.655724,1551.660893,6,2
176,2017423,423,973,V,TOR,MSTROMAN-R,0,0,0,0,0,0,0,4,2,6,-126,-122,8.5,100,8,-115,LAA,0,0,1,0,0,0,0,0,1,2,111,0,1,,,2017,0,ANA,1499.506458,1515.782944,0.511113199,0.488886801,1496.826227,1518.463176,1495.565936,1504.257167,Daniel Wright,Marcus Stroman,45.95735108,53.2743556,-21.39154752,-2.322016035,0.494588039,0.505411961,1492.993736,1506.829367,2,6
177,2017423,423,965,V,HOU,JMUSGROVE-R,0,0,2,0,1,0,0,0,1,6,105,-121,8.5,-120,8.5,100,TAM,4,0,0,0,0,0,0,0,0,4,-115,0,1,,0.7,2017,0,TBD,1502.92623,1524.178826,0.50395375,0.49604625,1501.054427,1526.050628,1512.483468,1549.606215,Matt Andriese,Joe Musgrove,50.16123668,47.68451954,-5.507130061,-18.44194413,0.499729543,0.500270457,1510.631293,1551.45839,4,6
178,2017423,423,975,V,SEA,YGALLARDO-R,1,0,5,0,0,0,3,0,2,11,111,113,8,-110,8.5,100,OAK,0,0,0,0,0,0,1,0,0,1,-126,0,1,0.8,0.6,2017,0,OAK,1489.366563,1508.798129,0.506574127,0.493425873,1484.78323,1513.381462,1491.50725,1519.930695,Andrew Triggs,Yovani Gallardo,53.51605969,46.49301046,13.40271553,-15.38911185,0.53501153,0.46498847,1486.601915,1524.83603,1,11
179,2017423,423,979,V,NYY,JMONTGOMERY-L,0,0,0,0,0,0,1,0,0,1,115,-108,8,-106,7.5,-110,PIT,1,0,1,0,0,0,0,0,0,2,-130,1,0,,,2017,0,PIT,1491.11029,1528.246728,0.481104149,0.518895851,1492.596675,1526.760343,1495.124515,1519.985187,Ivan Nova,Jordan Montgomery,52.27416989,47.44428239,10.30827751,-20.15398916,0.542497338,0.457502662,1496.392162,1518.717539,2,1
180,2017423,423,955,V,STL,MLEAKE-R,0,0,1,3,0,0,0,2,0,6,-110,-114,8.5,-115,8.5,-101,MIL,1,0,1,0,0,0,0,0,2,4,100,0,1,0.6,0.3,2017,0,MIL,1494.412149,1509.732911,0.512487829,0.487512171,1492.507154,1511.637906,1480.588539,1499.693411,Jimmy Nelson,Mike Leake,46.52387555,51.97941669,-14.81359454,4.239041323,0.479636977,0.520363023,1478.835725,1501.446224,4,6
181,2017424,424,913,V,MIN,PHUGHES-R,0,0,0,0,3,0,0,0,0,3,111,129,9.5,100,10,-110,TEX,0,1,0,1,0,0,0,0,0,2,-126,0,1,,0.6,2017,0,TEX,1509.764186,1471.981451,0.587987018,0.412012982,1508.094828,1473.650809,1512.132019,1475.42612,Martin Perez,Phil Hughes,49.66505413,47.04972261,-13.04797321,-9.575554651,0.585764923,0.414235077,1510.470582,1477.087558,2,3
182,2017424,424,903,V,CIN,AGARRETT-L,0,1,3,0,0,1,0,1,1,7,-111,-105,8.5,-117,8.5,-115,MIL,4,2,2,2,0,0,0,1,0,11,101,1,0,,0.4,2017,0,MIL,1492.507154,1489.131456,0.539315467,0.460684533,1494.869718,1486.768893,1478.835725,1477.43588,Matt Garza,Amir Garrett,45.42211667,51.64957689,-19.57357512,11.94510434,0.494264953,0.505735047,1481.494794,1474.776811,11,7
183,2017424,424,917,V,TOR,FLIRIANO-L,0,0,0,1,0,0,0,0,0,1,112,116,8.5,100,8,100,LAA,0,0,0,1,1,0,0,0,0,2,-122,1,0,0.7,0.6,2017,0,ANA,1496.826227,1518.463176,0.503400652,0.496599348,1498.200062,1517.089341,1492.993736,1506.829367,Jesse Chavez,Francisco Liriano,47.8443861,50.75850008,-12.97540348,-14.82748445,0.51728617,0.48271383,1494.319311,1505.503792,2,1
184,2017425,425,973,V,MIN,ESANTANA-R,0,0,0,1,7,0,0,0,0,8,-105,-110,9,-110,10,-120,TEX,0,0,0,0,1,0,0,0,0,1,-105,0,1,,0.6,2017,0,TEX,1508.094828,1473.650809,0.583323267,0.416676733,1503.848047,1477.89759,1510.470582,1477.087558,Andrew Cashner,Ervin Santana,45.94127003,58.26407669,-30.55858792,42.63995007,0.477255354,0.522744646,1507.164322,1480.393818,1,8
185,2017425,425,957,V,CIN,SFELDMAN-R,0,0,0,0,0,0,0,1,0,1,112,110,9,100,9,100,MIL,0,1,0,3,0,5,0,0,0,9,-127,1,0,,0.4,2017,0,MIL,1494.869718,1486.768893,0.546065794,0.453934206,1498.349873,1483.288737,1481.494794,1474.776811,Zach Davies,Scott Feldman,49.05128971,50.44390313,-1.997923561,8.758555331,0.528695346,0.471304654,1485.147079,1471.124526,9,1
186,2017425,425,979,V,TOR,MESTRADA-R,0,0,0,2,0,0,2,0,1,6,125,140,7.5,-120,7.5,110,STL,1,0,0,1,0,0,2,0,1,5,-140,0,1,0.6,0.5,2017,0,STL,1511.637906,1517.089341,0.5266682,0.4733318,1510.182022,1518.545224,1501.446224,1505.503792,Michael Wacha,Marco Estrada,49.2906885,58.01022862,-8.885734003,19.60137433,0.493134908,0.506865092,1500.105123,1506.844893,5,6
187,2017425,425,965,V,HOU,DKEUCHEL-L,0,0,0,0,3,0,0,0,1,4,-111,-117,8,-110,8.5,-110,CLE,0,0,1,0,0,0,0,0,1,2,101,0,1,,,2017,0,CLE,1538.637864,1526.050628,0.552459492,0.447540508,1536.636609,1528.051883,1551.660893,1551.45839,Josh Tomlin,Dallas Keuchel,48.16379714,57.12971801,-24.48154996,26.07887917,0.463499408,0.536500592,1550.055004,1553.06428,2,4
188,2017425,425,977,V,OAK,JHAHN-R,0,0,0,0,0,0,0,0,0,1,110,120,8.5,100,8.5,-105,LAA,0,0,0,0,0,0,0,0,0,2,-125,1,0,,0.6,2017,0,ANA,1498.200062,1484.78323,0.553639937,0.446360063,1499.398836,1483.584456,1494.319311,1486.601915,JC Ramirez,Jesse Hahn,47.45993146,48.10580847,-15.01367131,-11.36961007,0.540192174,0.459807826,1495.56509,1485.356136,2,1
189,2017425,425,971,V,SEA,FHERNANDEZ-R,2,0,0,0,2,1,1,1,2,9,100,-130,8.5,100,9,-110,DET,1,3,0,3,9,0,0,3,0,19,-110,1,0,0.8,,2017,0,DET,1508.971415,1513.381462,0.52816237,0.47183763,1513.109534,1509.243342,1503.587018,1524.83603,Jordan Zimmermann,Felix Hernandez,47.0767734,49.79393045,-23.35497517,-0.708256397,0.473446596,0.526553404,1508.336445,1520.086603,19,9
190,2017426,426,915,V,HOU,LMCCULLERS-R,0,0,0,2,0,2,0,2,0,6,-113,110,8.5,100,9,-101,CLE,3,0,0,0,2,2,0,0,0,7,103,1,0,0.3,,2017,0,CLE,1536.636609,1528.051883,0.546756183,0.453243817,1537.840874,1526.847617,1550.055004,1553.06428,Trevor Bauer,Lance McCullers Jr.,50.06356853,54.27596385,-15.64021907,12.229734,0.490101287,0.509898713,1551.453456,1551.665828,7,6
191,2017426,426,923,V,MIN,HSANTIAGO-L,0,2,0,0,0,0,1,0,0,3,125,127,8.5,-110,9,100,TEX,0,0,0,0,2,4,0,8,0,14,-140,1,0,,0.7,2017,0,TEX,1503.848047,1477.89759,0.571393274,0.428606726,1507.702381,1474.043257,1507.164322,1480.393818,Cole Hamels,Hector Santiago,54.98871139,50.94350092,12.80120468,7.302518202,0.580277218,0.419722782,1510.912682,1476.645457,14,3
192,2017426,426,927,V,OAK,SMANAEA-L,2,0,0,0,0,1,0,2,0,5,125,137,8,-110,7.5,-110,LAA,0,3,0,0,1,0,4,0,0,8,-140,1,0,,0.6,2017,0,ANA,1499.398836,1483.584456,0.557047999,0.442952001,1501.312235,1481.671056,1495.56509,1485.356136,Matt Shoemaker,Sean Manaea,53.27368164,54.69717823,11.1460372,18.19619432,0.539005237,0.460994763,1497.580188,1483.341038,8,5
193,2017426,426,919,V,NYY,LSEVERINO-R,0,2,0,0,0,1,0,0,0,3,108,109,7.5,100,8,-107,BOS,0,0,0,0,0,0,0,0,1,1,-118,0,1,0.6,0.7,2017,0,BOS,1538.546278,1526.760343,0.551318748,0.448681252,1536.597123,1528.709498,1536.465753,1518.717539,Rick Porcello,Luis Severino,53.84151467,47.86626942,2.800651697,-18.26220622,0.589737532,0.410262468,1534.345989,1520.837304,1,3
194,2017426,426,907,V,ATL,JTEHERAN-R,5,0,0,0,1,0,2,0,0,8,170,125,6.5,-120,7.5,-105,NYM,0,0,0,1,0,0,1,0,0,2,-190,0,1,0.8,0.2,2017,0,NYM,1503.828177,1468.82993,0.584098507,0.415901493,1499.819771,1472.838336,1515.058402,1464.919848,Robert Gsellman,Julio Teheran,48.90437084,53.74084518,-20.63280363,20.75990712,0.548974179,0.451025821,1511.347494,1468.630755,2,8
195,2017426,426,901,V,CIN,RDAVIS-R,1,0,0,2,0,1,0,0,0,4,110,111,9,-115,9.5,-115,MIL,5,1,2,1,0,0,0,0,0,9,-120,1,0,,0.5,2017,0,MIL,1498.349873,1483.288737,0.555977841,0.444022159,1500.904002,1480.734609,1485.147079,1471.124526,Wily Peralta,Rookie Davis,48.47238152,46.40304435,-5.269651905,-9.943217972,0.561137204,0.438862796,1487.662423,1468.609181,9,4
196,2017426,426,921,V,SEA,JPAXTON-L,0,3,0,0,1,2,1,0,1,8,-111,-129,8.5,100,8,-110,DET,0,0,0,0,0,0,0,0,0,0,101,0,1,0.7,,2017,0,DET,1513.109534,1509.243342,0.540016902,0.459983098,1508.861517,1513.491359,1508.336445,1520.086603,Daniel Norris,James Paxton,50.62854424,54.81442467,-5.545156726,23.95485855,0.475195383,0.524804617,1504.716628,1523.706421,0,8
197,2017427,427,961,V,SEA,HIWAKUMA-R,0,0,0,0,0,1,0,0,1,2,131,124,8.5,100,9,-102,DET,0,0,0,0,0,1,0,0,0,1,-146,0,1,0.7,0.6,2017,0,DET,1508.861517,1513.491359,0.527847052,0.472152948,1507.40159,1514.951286,1504.716628,1523.706421,Justin Verlander,Hisashi Iwakuma,59.09908542,48.6753989,35.12769116,-6.272455111,0.566395426,0.433604574,1503.123464,1525.299584,1,2
198,2017427,427,953,V,ATL,RDICKEY-R,0,2,0,0,4,0,0,0,1,7,170,151,7,-105,8,100,NYM,0,0,0,2,1,0,0,0,2,5,-190,0,1,0.7,0.2,2017,0,NYM,1499.819771,1472.838336,0.572846102,0.427153898,1497.63685,1475.021257,1511.347494,1468.630755,Matt Harvey,R.A. Dickey,52.02699973,49.18066092,-4.330171802,-0.958025458,0.590163372,0.409836628,1509.08166,1470.896589,5,7
199,2017427,427,967,V,OAK,KGRAVEMAN-R,0,0,0,1,0,0,0,0,0,1,114,111,8,-115,8.5,100,LAA,2,0,0,0,0,0,0,0,0,2,-124,1,0,,0.6,2017,0,ANA,1501.312235,1481.671056,0.562476471,0.437523529,1502.480048,1480.503244,1497.580188,1483.341038,Ricky Nolasco,Kendall Graveman,50.80383928,52.38366419,-0.380923385,7.959174207,0.542922292,0.457077708,1498.816435,1482.104791,2,1
200,2017427,427,971,V,TOR,CLAWRENCE-R,0,0,0,0,4,0,0,0,0,4,146,175,8.5,-110,8,-102,STL,3,1,1,1,0,0,0,0,0,6,-166,1,0,0.7,0.6,2017,0,STL,1512.622604,1516.104642,0.529493442,0.470506558,1514.295443,1514.431804,1502.121414,1504.828602,Adam Wainwright,Casey Lawrence,48.69570557,46.45750401,-11.98675672,-35.35110502,0.563915228,0.436084772,1503.637384,1503.312632,6,4
201,2017427,427,971,V,TOR,CLAWRENCE-R,0,0,0,0,4,0,0,0,0,4,146,175,8.5,-110,8,-102,STL,3,1,1,1,0,0,0,0,0,6,-166,1,0,0.7,0.6,2017,0,STL,1510.182022,1518.545224,0.522487979,0.477512021,1512.622604,1516.104642,1500.105123,1506.844893,Carlos Martinez,Mat Latos,54.3592736,47.62199825,14.56792322,-29.53206189,0.587397668,0.412602332,1502.121414,1504.828602,8,4
202,2017427,427,969,V,TOR,MLATOS-R,0,1,0,0,0,2,1,0,0,4,152,190,8,-120,7.5,-120,STL,0,0,0,0,0,0,1,1,2,8,-172,1,0,0.6,0.5,2017,0,STL,1512.622604,1516.104642,0.529493442,0.470506558,1514.295443,1514.431804,1502.121414,1504.828602,Adam Wainwright,Casey Lawrence,48.69570557,46.45750401,-11.98675672,-35.35110502,0.563915228,0.436084772,1503.637384,1503.312632,6,4
203,2017427,427,969,V,TOR,MLATOS-R,0,1,0,0,0,2,1,0,0,4,152,190,8,-120,7.5,-120,STL,0,0,0,0,0,0,1,1,2,8,-172,1,0,0.6,0.5,2017,0,STL,1510.182022,1518.545224,0.522487979,0.477512021,1512.622604,1516.104642,1500.105123,1506.844893,Carlos Martinez,Mat Latos,54.3592736,47.62199825,14.56792322,-29.53206189,0.587397668,0.412602332,1502.121414,1504.828602,8,4
204,2017427,427,965,V,NYY,MTANAKA-R,0,0,0,1,0,0,0,0,2,3,161,165,7.5,100,7,-125,BOS,0,0,0,0,0,0,0,0,0,0,-181,0,1,0.5,0.6,2017,0,BOS,1536.597123,1528.709498,0.545761561,0.454238439,1534.213248,1531.093372,1534.345989,1520.837304,Chris Sale,Masahiro Tanaka,62.43968971,55.69399832,43.0805474,17.31537009,0.590064889,0.409935111,1531.718898,1523.464395,0,3
205,2017427,427,963,V,HOU,MFIERS-R,0,1,2,0,0,0,0,0,0,3,156,177,8,-120,8.5,-110,CLE,0,1,0,0,1,0,2,0,0,4,-176,1,0,0.3,,2017,0,CLE,1537.840874,1526.847617,0.550189747,0.449810253,1539.033317,1525.655174,1551.453456,1551.665828,Corey Kluber,Mike Fiers,59.9583794,48.85586656,31.20410474,-12.68478039,0.596180945,0.403819055,1552.486694,1550.632589,4,3
206,2017428,428,903,V,NYM,JDEGROM-R,0,2,0,3,0,0,0,2,0,7,140,122,7,-110,7.5,100,WAS,0,3,0,0,0,0,0,2,0,5,-155,0,1,,0.6,2017,0,WSN,1542.476539,1497.63685,0.597791904,0.402208096,1540.162355,1499.951033,1557.688947,1509.08166,Max Scherzer,Jacob deGrom,61.40397032,55.38582393,34.63100197,12.93508416,0.630207096,0.369792904,1555.21118,1511.559427,5,7
207,2017428,428,925,V,OAK,JCOTTON-R,3,0,1,0,0,0,0,0,0,4,139,141,8.5,-110,8.5,-110,HOU,3,0,0,1,2,0,1,2,0,9,-154,1,0,0.7,0.6,2017,0,HOU,1525.655174,1480.503244,0.598223992,0.401776008,1527.867768,1478.290649,1550.632589,1482.104791,Charlie Morton,Jharel Cotton,47.86844063,50.06165478,-16.77589825,-3.270877735,0.61209452,0.38790548,1552.741042,1479.996338,9,4
208,2017428,428,907,V,CIN,TADLEMAN-R,0,1,0,0,0,0,0,4,0,5,136,125,8,-120,8,100,STL,0,0,3,0,0,3,1,0,0,7,-151,1,0,0.5,0.7,2017,0,STL,1514.295443,1480.734609,0.582087037,0.417912963,1515.728132,1479.30192,1503.637384,1468.609181,Lance Lynn,Tim Adleman,52.29802101,50.32910456,5.451860266,10.36781697,0.577016309,0.422983691,1505.093344,1467.153221,7,5
209,2017428,428,905,V,ATL,BCOLON-R,0,0,4,0,0,0,3,1,2,10,111,121,8.5,-110,8.5,-120,MIL,0,4,0,0,2,2,0,0,0,8,-121,0,1,0.6,0.4,2017,0,MIL,1500.904002,1475.021257,0.571297813,0.428702187,1498.724195,1477.201063,1487.662423,1470.896589,Chase Anderson,Bartolo Colon,51.81403144,50.18523238,11.44727542,4.048760718,0.576071281,0.423928719,1485.459898,1473.099114,8,10
210,2017428,428,909,V,COL,KFREELAND-L,1,0,1,0,0,0,1,0,0,3,134,151,10,-110,9,-110,ARI,0,0,1,0,0,0,0,0,0,1,-149,0,1,0.3,0.7,2017,0,ARI,1496.068285,1492.839228,0.539105732,0.460894268,1494.122654,1494.78486,1502.051488,1486.947981,Robbie Ray,Kyle Freeland,49.93206381,47.99856262,4.264301872,-13.74285013,0.58508622,0.41491378,1499.897591,1489.101877,1,3
211,2017428,428,919,V,SEA,AMIRANDA-L,0,0,0,2,0,1,0,0,0,3,175,175,8.5,-110,8.5,-101,CLE,0,0,0,1,0,0,0,0,0,1,-195,0,1,0.6,0.4,2017,0,CLE,1539.033317,1514.951286,0.568757215,0.431242785,1536.958571,1517.026032,1552.486694,1525.299584,Carlos Carrasco,Ariel Miranda,57.83895275,48.35559166,21.31808517,-8.509863238,0.616421516,0.383578484,1550.189765,1527.596513,1,3
212,2017428,428,911,V,PHI,JEICKHOFF-R,0,0,2,0,0,0,0,1,0,3,144,161,8,100,8,-110,LOS,0,0,1,1,1,2,0,0,0,5,-164,1,0,0.6,0.6,2017,0,LAD,1517.356473,1474.361808,0.595235641,0.404764359,1518.815563,1472.902717,1548.51492,1470.739771,Kenta Maeda,Jerad Eickhoff,48.98795288,54.80923952,-21.27466972,17.75739182,0.592070499,0.407929501,1549.989498,1469.265194,5,3
213,2017428,428,901,V,PIT,JTAILLON-R,1,8,0,1,0,1,0,1,0,12,-105,112,7.5,-110,8,100,MIA,0,0,1,0,0,0,0,1,0,2,-105,0,1,0.6,,2017,0,FLA,1493.93105,1488.944817,0.541618027,0.458381973,1488.923792,1493.952075,1504.210026,1492.422408,Adam Conley,Jameson Taillon,50.52069179,55.00939173,13.14343096,23.95376105,0.532581637,0.467418363,1499.306022,1497.326412,2,12
214,2017428,428,917,V,BAL,KGAUSMAN-R,0,0,2,2,1,4,2,0,0,11,116,-103,9,100,9,-115,NYY,0,0,0,0,1,3,4,0,3,14,-131,1,0,0.4,0.9,2017,0,NYY,1531.093372,1529.814142,0.536315676,0.463684324,1533.07614,1527.831374,1523.464395,1509.639949,CC Sabathia,Kevin Gausman,53.4353346,50.71938325,5.041908813,-0.35084728,0.558604619,0.441395381,1525.32448,1507.779864,14,11
215,2017428,428,927,V,MIN,KGIBSON-R,0,0,0,2,0,0,0,4,0,6,121,116,8.5,-110,8,-105,KAN,0,2,1,0,0,0,1,0,0,4,-136,0,1,0.4,,2017,0,KCR,1488.051275,1474.043257,0.554480776,0.445519224,1486.084714,1476.009817,1463.059641,1476.645457,Ian Kennedy,Kyle Gibson,55.32943877,45.76728155,16.63161563,-17.18486717,0.563436635,0.436563365,1461.053623,1478.651475,4,6
216,2017429,429,959,V,COL,TANDERSON-L,0,0,1,0,0,1,2,0,3,7,136,125,9.5,-110,9,-105,ARI,0,2,2,0,2,0,0,0,0,6,-151,0,1,0.3,0.6,2017,0,ARI,1494.122654,1494.78486,0.533535362,0.466464638,1492.643199,1496.264314,1499.897591,1489.101877,Zack Greinke,Tyler Anderson,53.78101468,54.03421703,21.97991758,14.3265752,0.560786938,0.439213062,1498.323986,1490.675483,6,7
217,2017429,429,957,V,ATL,JGARCIA-L,0,0,1,1,3,0,4,2,0,11,110,111,9,100,9,-110,MIL,1,0,0,0,1,0,1,0,0,3,-120,0,1,0.5,0.4,2017,0,MIL,1498.724195,1477.201063,0.565140704,0.434859296,1494.141888,1481.78337,1485.459898,1473.099114,Jimmy Nelson,Jaime Garcia,46.23648171,46.66863873,-14.75255633,-11.32860359,0.547258424,0.452741576,1481.056603,1477.50241,3,11
218,2017429,429,953,V,NYM,ZWHEELER-R,0,0,0,0,3,0,0,1,1,5,210,160,7.5,-115,8.5,100,WAS,1,0,0,0,1,0,0,1,0,3,-240,0,1,,0.5,2017,0,WSN,1540.162355,1499.951033,0.591369591,0.408630409,1537.879554,1502.233835,1555.21118,1511.559427,Stephen Strasburg,Zack Wheeler,57.70799282,50.01449482,18.01307594,-12.69232535,0.63788341,0.36211659,1552.693017,1514.07759,3,5
219,2017429,429,955,V,PIT,INOVA-R,0,1,0,0,0,2,0,0,1,4,111,126,7.5,-120,7.5,-120,MIA,0,0,0,0,0,0,0,0,0,0,-121,0,1,0.5,,2017,0,FLA,1488.923792,1493.952075,0.527275392,0.472724608,1486.110527,1496.76534,1499.306022,1497.326412,Dan Straily,Ivan Nova,51.45438229,53.00817072,19.43149741,14.35718493,0.544571559,0.455428441,1496.377997,1500.254437,0,4
220,2017429,429,977,V,SEA,YGALLARDO-R,3,0,0,0,0,0,0,0,0,3,165,151,9,100,8,-105,CLE,4,0,0,0,0,0,0,0,0,4,-185,1,0,0.6,0.4,2017,0,CLE,1536.958571,1517.026032,0.562889182,0.437110818,1538.107209,1515.877394,1550.189765,1527.596513,Danny Salazar,Yovani Gallardo,52.61385092,47.54339306,-3.740818638,-12.95266609,0.579626413,0.420373587,1551.280484,1526.505794,4,3
221,2017429,429,975,V,OAK,ATRIGGS-R,0,0,0,1,0,0,0,1,0,2,130,157,8.5,-115,8.5,100,HOU,0,0,0,0,0,0,0,1,0,1,-145,0,1,0.6,0.5,2017,0,HOU,1527.867768,1478.290649,0.604330973,0.395669027,1526.139445,1480.018973,1552.741042,1479.996338,Joe Musgrove,Andrew Triggs,47.76966994,52.11555917,-17.56065791,7.026780602,0.602374949,0.397625051,1551.019849,1481.717532,1,2
222,2017429,429,965,V,BAL,UJIMENEZ-R,0,0,0,0,0,2,0,0,2,4,145,156,8.5,-115,9,-115,NYY,1,4,0,2,0,2,3,0,0,12,-165,1,0,0.4,0.9,2017,0,NYY,1533.07614,1527.831374,0.541987486,0.458012514,1536.549804,1524.35771,1525.32448,1507.779864,Michael Pineda,Ubaldo Jimenez,53.68964548,49.83651207,7.352863923,-3.743495591,0.575182035,0.424817965,1528.472161,1504.632182,12,4
223,2017429,429,963,V,PHI,ZEFLIN-R,0,0,0,3,1,0,0,1,0,5,175,205,7.5,-105,8,-120,LOS,1,0,0,0,0,0,1,0,4,6,-200,1,0,0.7,0.7,2017,0,LAD,1518.815563,1472.902717,0.599276323,0.400723677,1519.929253,1471.789027,1549.989498,1469.265194,Brandon McCarthy,Zach Eflin,51.71846704,48.48919982,-8.88294877,-11.14281354,0.649274195,0.350725805,1550.913345,1468.341347,6,5
