,date,Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Open OU,Unnamed: 18,Close OU,Unnamed: 20,h_team,h_1st,h_2nd,h_3rd,h_4th,h_5th,h_6th,h_7th,h_8th,h_9th,h_final,h_ML,h_win,v_win,Past_10_v,Past_10_h,season,neutral,team1,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
478,2011523,523,963,V,TOR,VILLANUEVA-R,1,0,0,0,0,5,0,1,0,7,140,169,9,-113,8.5,-120,NYY,0,0,0,1,0,1,0,1,0,3,-160,0,1,0.4,0.3,2011,0,NYY,1547.713,1521.901,0.57119807,0.42880193,1544.659,1524.956,1544.911,1525.191,Bartolo Colon,Carlos Villanueva,48.171,45.048,-11.2471,-24.816,0.584736635,0.415263365,1541.765,1528.337,3,7
479,2011523,523,951,V,CIN,BARROYO-R,0,0,0,3,0,0,0,0,0,3,145,146,7.5,-105,7.5,-110,PHI,2,0,7,1,0,0,0,0,0,10,-165,1,0,0.6,0.6,2011,0,PHI,1549.987,1512.293,0.587863267,0.412136733,1552.825,1509.455,1544.267,1513.182,Cole Hamels,Bronson Arroyo,60.231,51.939,23.9183,9.4658,0.601800495,0.398199505,1546.975,1510.474,10,3
480,2011523,523,969,V,OAK,JOUTMAN-L,0,0,1,0,0,0,0,0,0,1,170,175,7,-103,7,-110,LAA,1,0,0,0,0,0,0,3,0,4,-190,1,0,0.6,0.6,2011,0,ANA,1515.465,1509.905,0.542437911,0.457562089,1517.49,1507.88,1514.913,1509.698,Jered Weaver,outmj001,59.285,49.977,31.4007,0.556310455,0.58869549,0.41130451,1516.549,1508.061,4,1
481,2011524,524,913,V,STL,KMCCLELLA-R,1,0,0,0,0,0,1,0,0,3,-140,-110,6.5,-113,6.5,-125,SDG,2,0,0,0,0,0,0,0,0,2,125,0,1,0.5,0.3,2011,0,SDP,1484.1,1531.522,0.466344002,0.533655998,1482.698,1532.924,1487.719,1534.232,Aaron Harang,mcclk001,46.905,48.674,-5.2969,-0.540604783,0.460836715,0.539163285,1486.269,1535.682,2,3
482,2011524,524,901,V,ATL,JJURRJENS-R,0,1,1,0,0,0,0,0,0,2,-130,-113,7,-113,7,-130,PIT,0,0,0,0,0,0,0,0,0,0,115,0,1,0.5,0.5,2011,0,PIT,1457.877,1528.528,0.433264393,0.566735607,1456.299,1530.105,1460.309,1529.177,Charlie Morton,Jair Jurrjens,46.475,53.855,-6.6129,8.695,0.419832357,0.580167643,1458.796,1530.69,0,2
483,2011524,524,929,V,OAK,GMOSCOSO-R,0,1,2,2,0,0,0,0,1,6,175,175,7,-110,7,-110,LAA,0,0,0,0,0,0,0,1,0,1,-195,0,1,0.6,0.5,2011,0,ANA,1517.49,1507.88,0.548218361,0.451781639,1514.139,1511.23,1516.549,1508.061,Dan Haren,Guillermo Moscoso,58.937,47.4,29.4079,-26.8088,0.624953048,0.375046952,1512.597,1512.014,1,6
484,2011524,524,931,V,ARI,JCOLLMENT-R,0,0,3,0,0,0,0,1,0,4,165,145,8.5,-115,8,100,COL,0,0,0,2,3,2,5,0,0,12,-185,1,0,0.6,0.5,2011,0,COL,1512.004,1483.566,0.574896509,0.425103491,1509.525,1486.045,1511.4,1484.775,Jhoulys Chacin,Joe Saunders,57.48,44.527,21.103,-18.8611,0.627492087,0.372507913,1508.627,1487.547,2,5
485,2011524,524,931,V,ARI,JCOLLMENT-R,0,0,3,0,0,0,0,1,0,4,165,145,8.5,-115,8,100,COL,0,0,0,2,3,2,5,0,0,12,-185,1,0,0.6,0.5,2011,0,COL,1508.828,1486.742,0.565936819,0.434063181,1512.004,1483.566,1508.352,1487.823,Jorge de la Rosa,Josh Collmenter,56.475,49.675,16.1868,4.794,0.579213545,0.420786455,1511.4,1484.775,12,4
486,2011524,524,911,V,ARI,JSAUNDERS-L,1,0,0,1,0,3,0,0,0,5,135,152,8,-110,8,-120,COL,0,1,0,0,0,0,1,0,0,2,-150,0,1,0.6,0.4,2011,0,COL,1512.004,1483.566,0.574896509,0.425103491,1509.525,1486.045,1511.4,1484.775,Jhoulys Chacin,Joe Saunders,57.48,44.527,21.103,-18.8611,0.627492087,0.372507913,1508.627,1487.547,2,5
487,2011524,524,911,V,ARI,JSAUNDERS-L,1,0,0,1,0,3,0,0,0,5,135,152,8,-110,8,-120,COL,0,1,0,0,0,0,1,0,0,2,-150,0,1,0.6,0.4,2011,0,COL,1508.828,1486.742,0.565936819,0.434063181,1512.004,1483.566,1508.352,1487.823,Jorge de la Rosa,Josh Collmenter,56.475,49.675,16.1868,4.794,0.579213545,0.420786455,1511.4,1484.775,12,4
488,2011524,524,907,V,NYM,JNIESE-L,0,0,0,0,1,0,0,0,0,1,110,120,7,-115,7,-120,CUB,0,5,0,0,1,1,4,0,0,11,-125,1,0,0.5,0.4,2011,0,CHC,1480.408,1493.436,0.51578473,0.48421527,1484.767,1489.077,1482.237,1497.369,Ryan Dempster,Jon Niese,47.256,45.727,-7.2239,-12.3093,0.51983711,0.48016289,1486.55,1493.056,11,1
489,2011524,524,927,V,SEA,DFISTER-R,0,0,0,2,0,0,0,0,0,2,-110,102,7.5,-110,7.5,-115,MIN,1,0,1,0,0,0,2,0,0,4,100,1,0,0.6,0.1,2011,0,MIN,1480.062,1479.267,0.535622418,0.464377582,1481.69,1477.639,1478.471,1477.929,blacn001,Doug Fister,48.624,49.339,0.062675021,-12.6994,0.553479528,0.446520472,1480.032,1476.367,4,2
490,2011524,524,919,V,TOR,RROMERO-L,0,0,1,3,0,0,0,0,0,4,150,140,8,-110,7.5,100,NYY,0,1,0,0,0,0,0,2,2,5,-170,1,0,0.4,0.3,2011,0,NYY,1544.659,1524.956,0.562564048,0.437435952,1545.808,1523.807,1541.765,1528.337,CC Sabathia,Ricky Romero,55.932,53.816,25.6808,15.6275,0.567908841,0.432091159,1542.897,1527.205,5,4
491,2011524,524,921,V,BOS,JBECKETT-R,0,0,2,0,0,0,2,0,0,4,-130,-142,7.5,-110,7.5,-115,CLE,0,1,0,0,0,0,0,0,1,2,115,0,1,0.5,0.7,2011,0,CLE,1521.965,1529.801,0.523245097,0.476754903,1520.057,1531.71,1524.317,1526.382,Fausto Carmona,Josh Beckett,49.55,55.615,-4.8974,18.0621,0.49852563,0.50147437,1522.52,1528.179,2,4
492,2011524,524,903,V,CIN,JCUETO-R,1,0,0,0,2,0,0,0,3,6,115,108,8,-105,8,-120,PHI,0,2,0,1,0,0,0,0,0,3,-130,0,1,0.6,0.5,2011,0,PHI,1552.825,1509.455,0.595756087,0.404243913,1549.999,1512.281,1546.975,1510.474,Vance Worley,Johnny Cueto,50.61,51.834,-21.2158,11.0732,0.540511333,0.459488667,1544.472,1512.977,3,6
493,2011525,525,973,V,SEA,EBEDARD-L,0,2,0,1,0,0,0,0,0,3,-107,-105,7.5,-107,7.5,100,MIN,0,0,0,0,0,0,0,0,0,0,-103,0,1,0.5,0.1,2011,0,MIN,1481.69,1477.639,0.540281148,0.459718852,1479.274,1480.055,1480.032,1476.367,duenb001,Erik Bedard,48.089,54.171,0.062675021,9.9217,0.525602447,0.474397553,1477.742,1478.658,0,3
494,2011525,525,967,V,BOS,JLESTER-L,7,0,1,1,0,5,0,0,0,14,-164,-169,8,-107,8,-105,CLE,0,0,0,0,0,0,0,2,0,2,144,0,1,0.4,0.6,2011,0,CLE,1520.057,1531.71,0.517761285,0.482238715,1514.778,1536.988,1522.52,1528.179,talbm001,Jon Lester,48.879,56.154,-1.47500142,20.0079,0.495478564,0.504521436,1517.656,1533.043,2,14
495,2011525,525,971,V,TOR,JJREYES-L,0,0,0,0,0,1,2,0,0,3,152,142,9,-113,9,-120,NYY,1,2,2,0,0,2,0,0,0,7,-172,1,0,0.4,0.4,2011,0,NYY,1545.808,1523.807,0.565816617,0.434183383,1547.969,1521.646,1542.897,1527.205,Freddy Garcia,reyej003,49.906,45.276,-3.2571,0.834549759,0.551054469,0.448945531,1544.918,1525.184,7,3
496,2011525,525,979,V,OAK,TCAHILL-R,0,0,0,0,1,0,0,0,0,1,105,-108,6.5,-120,6.5,-120,LAA,0,1,0,0,3,0,0,0,0,4,-115,1,0,0.7,0.6,2011,0,ANA,1514.139,1511.23,0.538647918,0.461352082,1516.185,1509.184,1512.597,1512.014,Ervin Santana,Trevor Cahill,51.702,55.874,-4.1501,12.5255,0.511377699,0.488622301,1514.798,1509.812,4,1
497,2011525,525,951,V,ATL,MMINOR-L,1,0,0,0,0,1,0,0,0,4,-110,100,8,-110,8,-110,PIT,0,0,1,0,0,0,1,0,0,2,100,0,1,0.5,0.5,2011,0,PIT,1456.299,1530.105,0.42881039,0.57118961,1454.743,1531.661,1458.796,1530.69,James McDonald,Mike Minor,46.95,44.964,-4.7423,-33.9152,0.473084216,0.526915784,1457.028,1532.458,2,4
498,2011525,525,963,V,ARI,IKENNEDY-R,0,0,0,0,0,2,0,0,0,2,105,113,8,-120,8.5,-110,COL,0,0,0,1,0,0,0,0,0,1,-115,0,1,0.6,0.4,2011,0,COL,1509.525,1486.045,0.567907005,0.432092995,1507.926,1487.644,1508.627,1487.547,Jason Hammel,Ian Kennedy,51.773,54.386,-5.9032,26.6678,0.517994124,0.482005876,1507.201,1488.973,1,2
499,2011525,525,955,V,STL,CARPENTER-R,1,0,0,0,0,0,0,0,0,1,-130,-112,6.5,-105,6.5,100,SDG,0,1,0,0,0,0,0,2,0,3,115,1,0,0.5,0.3,2011,0,SDP,1482.698,1532.924,0.462329273,0.537670727,1484.845,1530.777,1486.269,1535.682,Mat Latos,carpc002,49.985,50.785,8.601,-0.540604783,0.476600685,0.523399315,1488.325,1533.626,3,1
500,2011525,525,957,V,CIN,TWOOD-L,0,0,0,0,1,0,2,0,0,4,175,163,7,-107,7,-105,PHI,2,1,0,0,0,0,0,0,0,5,-200,1,0,0.6,0.6,2011,0,PHI,1549.999,1512.281,0.587896739,0.412103261,1551.114,1511.166,1544.472,1512.977,Roy Halladay,Travis Wood,63.519,50.599,39.8983,5.264,0.626873195,0.373126805,1545.444,1512.005,5,4
501,2011525,525,959,V,NYM,DGEE-R,1,5,0,0,1,0,0,0,0,7,-120,-107,9,-110,9,-105,CUB,4,0,0,0,0,0,0,0,0,4,110,0,1,0.4,0.4,2011,0,CHC,1484.767,1489.077,0.52830589,0.47169411,1482.337,1491.507,1486.55,1493.056,colec001,Dillon Gee,47.543,49.964,0.247868941,7.9806,0.5140439,0.4859561,1484.258,1495.348,4,7
502,2011526,526,907,V,ARI,MOWINGS-R,0,0,0,3,0,1,0,0,2,6,141,140,9,-107,9.5,-120,COL,0,0,0,1,0,0,2,0,0,3,-156,0,1,0.5,0.4,2011,0,COL,1507.926,1487.644,0.563384078,0.436615922,1505.508,1490.061,1507.201,1488.973,mortc003,owinm001,44.983,43.372,0.540279839,0.129602152,0.561055773,0.438944227,1504.893,1491.282,3,6
503,2011526,526,901,V,CIN,HBAILEY-R,0,0,0,2,0,2,0,0,0,4,139,128,7,-114,7,-115,PHI,1,0,3,0,0,3,2,1,0,10,-154,1,0,0.7,0.6,2011,0,PHI,1551.114,1511.166,0.591003243,0.408996757,1553.677,1508.603,1545.444,1512.005,Cliff Lee,Homer Bailey,60.927,52.276,27.7723,13.2775,0.602066797,0.397933203,1547.913,1509.536,10,4
504,2011526,526,903,V,NYM,RDICKEY-R,0,0,1,0,1,0,0,1,0,3,133,120,6.5,-115,6.5,-125,CUB,0,0,0,4,2,1,1,1,0,9,-148,1,0,0.5,0.5,2011,0,CHC,1482.337,1491.507,0.521329134,0.478670866,1485.483,1488.361,1484.258,1495.348,zambc001,R.A. Dickey,52.195,47.557,0.247868941,-3.6002,0.524098115,0.475901885,1487.185,1492.421,9,3
505,2011526,526,913,V,OAK,BANDERSON-L,0,1,0,3,0,0,0,0,0,4,-103,-108,7,100,7,105,LAA,0,0,0,0,0,0,0,0,3,3,-107,0,1,0.6,0.5,2011,0,ANA,1516.185,1509.184,0.544496001,0.455503999,1514.601,1510.769,1514.798,1509.812,pinej001,Brett Anderson,52.977,53.868,0.694220299,4.3522,0.536385518,0.463614482,1513.238,1511.372,3,4
506,2011526,526,911,V,BOS,AACEVES-R,0,5,2,0,0,1,1,5,0,14,103,-101,8.5,-103,8,100,DET,0,0,0,1,0,0,0,0,0,1,-113,0,1,0.3,0.7,2011,0,DET,1511.731,1536.988,0.498191039,0.501808961,1506.449,1542.27,1508.21,1533.043,Max Scherzer,Alfredo Aceves,55.238,49.104,15.5194,-14.1282,0.546648101,0.453351899,1502.281,1538.971,1,14
507,2011527,527,951,V,PIT,KCORREIA-R,0,2,0,2,0,0,0,0,0,4,-105,-108,7.5,-110,7.5,-115,CUB,0,0,0,0,0,0,0,0,2,2,-105,0,1,0.5,0.4,2011,0,CHC,1485.483,1454.743,0.578131762,0.421868238,1483.244,1456.982,1487.185,1457.028,david002,Kevin Correia,42.646,45.994,0.247868941,-9.5739,0.5910554,0.4089446,1485.079,1459.134,2,4
508,2011527,527,959,V,ARI,DHUDSON-R,0,0,0,0,2,2,3,0,0,7,-124,-141,7,-118,7.5,105,HOU,2,3,0,1,0,0,0,0,0,6,114,0,1,0.4,0.4,2011,0,HOU,1465.043,1490.061,0.498534984,0.501465016,1463.646,1491.458,1463.806,1491.282,Brett Myers,Daniel Hudson,49.473,55.278,0.9729,28.9849,0.462341694,0.537658306,1462.537,1492.551,6,7
509,2011527,527,957,V,CIN,MLEAKE-R,0,1,0,1,1,0,0,0,2,5,146,141,7.5,-111,7.5,-105,ATL,0,0,0,0,0,1,0,0,0,1,-166,0,1,0.7,0.6,2011,0,ATL,1531.661,1508.603,0.567310802,0.432689198,1528.596,1511.668,1532.458,1509.536,Tommy Hanson,Mike Leake,55.823,46.601,17.0187,-12.9861,0.612367252,0.387632748,1529.082,1512.911,1,5
510,2011527,527,977,V,BAL,CTILLMAN-R,0,1,0,0,1,0,0,0,0,2,145,142,7,-105,7,-105,OAK,1,1,0,0,0,3,0,1,0,6,-165,1,0,0.6,0.5,2011,0,OAK,1510.769,1486.088,0.569602699,0.430397301,1512.94,1483.917,1511.372,1487.739,Gio Gonzalez,Chris Tillman,54.696,46.403,7.5482,-18.6261,0.60734358,0.39265642,1513.29,1485.821,6,2
511,2011527,527,971,V,CLE,JTOMLIN-R,0,0,0,0,0,0,0,0,0,0,135,150,7.5,-106,7.5,100,TAM,0,4,0,0,0,0,1,0,0,5,-150,1,0,0.6,0.5,2011,0,TBD,1533.49,1514.778,0.561159716,0.438840284,1536.034,1512.235,1535.066,1517.656,David Price,Josh Tomlin,56.741,52.825,24.5716,11.8581,0.580409645,0.419590355,1537.463,1515.259,5,0
512,2011527,527,955,V,PHI,ROSWALT-R,0,0,1,0,1,0,0,1,3,6,-133,-141,7,-114,7,-120,NYM,0,0,0,0,1,1,1,0,1,4,118,0,1,0.5,0.5,2011,0,NYM,1488.361,1553.677,0.440820193,0.559179807,1486.762,1555.276,1492.421,1547.913,Chris Capuano,Roy Oswalt,47.889,57.504,-2.1432,11.6748,0.433199828,0.566800172,1490.859,1549.476,4,6
513,2011527,527,969,V,BOS,WAKEFIELD-R,1,0,5,0,0,0,0,0,0,6,-103,-105,9,-102,9,-110,DET,1,1,0,0,0,0,0,0,1,3,-107,0,1,0.3,0.7,2011,0,DET,1506.449,1542.27,0.482994775,0.517005225,1504.357,1544.362,1502.281,1538.971,Rick Porcello,waket001,51.63,46.618,0.2397,-0.027159263,0.482129279,0.517870721,1499.987,1541.266,3,6
514,2011527,527,979,V,NYY,ABURNETT-R,1,0,0,0,2,0,0,0,0,3,103,103,7,100,7,110,SEA,0,0,0,0,2,2,0,0,0,4,-113,1,0,0.5,0.6,2011,0,SEA,1480.055,1547.969,0.437137076,0.562862924,1481.741,1546.283,1478.658,1544.918,Michael Pineda,A.J. Burnett,53.311,48.947,5.2781,-8.084,0.459496371,0.540503629,1480.261,1543.315,4,3
515,2011527,527,963,V,STL,WESTBROOK-R,1,0,2,0,0,3,3,0,1,10,130,142,8.5,-105,8.5,-120,COL,0,2,1,0,0,0,0,0,0,3,-145,0,1,0.5,0.4,2011,0,COL,1505.508,1530.777,0.49817377,0.50182623,1502.03,1534.256,1504.893,1533.626,Ubaldo Jimenez,Jake Westbrook,57.506,49.682,20.1583,-8.6574,0.535487381,0.464512619,1501.087,1537.432,3,10
516,2011528,528,909,V,CIN,BARROYO-R,0,0,0,5,1,0,0,0,0,6,140,133,7.5,-110,8,-105,ATL,1,2,2,0,1,0,0,0,0,7,-155,1,0,0.8,0.6,2011,0,ATL,1528.596,1511.668,0.55862918,0.44137082,1529.791,1510.473,1529.082,1512.911,lowed001,Bronson Arroyo,51.763,49.601,1.492853188,1.0152,0.558232658,0.441767342,1530.296,1511.697,7,6
517,2011528,528,913,V,STL,JGARCIA-L,0,0,0,0,1,0,0,3,0,4,-140,-120,8.5,-110,9,-105,COL,6,1,0,5,0,0,1,2,0,15,125,1,0,0.5,0.4,2011,0,COL,1502.03,1534.256,0.488164046,0.511835954,1506.858,1529.428,1501.087,1537.432,Juan Nicasio,Jaime Garcia,47.4,54.269,-26.3764,12.6524,0.426601317,0.573398683,1506.646,1531.873,15,4
518,2011528,528,901,V,PIT,PMAHOLM-L,0,0,0,5,0,2,2,0,1,10,125,106,9,-126,9.5,-110,CUB,0,0,0,0,0,0,0,0,0,0,-140,0,1,0.5,0.4,2011,0,CHC,1483.244,1456.982,0.571832424,0.428167576,1477.882,1462.345,1485.079,1459.134,wellr001,Paul Maholm,49.74,47.839,0.247868941,-1.9364,0.574462121,0.425537879,1479.604,1464.609,0,10
519,2011528,528,911,V,PHI,CHAMELS-L,0,0,0,1,0,0,0,3,1,5,-160,-149,7,-110,7,-130,NYM,1,0,1,0,0,0,0,0,0,2,140,0,1,0.5,0.5,2011,0,NYM,1486.762,1555.276,0.43628744,0.56371256,1484.849,1557.188,1490.859,1549.476,Mike Pelfrey,Cole Hamels,46.264,59.883,-10.5468,23.218,0.402842006,0.597157994,1489.14,1551.194,2,5
520,2011528,528,929,V,NYY,INOVA-R,0,1,2,0,0,0,1,0,0,4,120,125,7,-104,7,105,SEA,0,1,0,3,0,0,0,0,0,5,-135,1,0,0.5,0.7,2011,0,SEA,1481.741,1546.283,0.441918752,0.558081248,1483.408,1544.616,1480.261,1543.315,Felix Hernandez,Ivan Nova,61.524,48.29,44.1847,-10.6502,0.522694936,0.477305064,1481.633,1541.943,5,4
521,2011528,528,927,V,BAL,BBERGESEN-R,0,0,1,1,0,0,0,0,0,2,135,130,7.5,-110,7.5,-115,OAK,0,1,1,0,0,1,0,1,0,4,-150,1,0,0.7,0.5,2011,0,OAK,1512.94,1483.917,0.575719293,0.424280707,1514.445,1482.411,1513.29,1485.821,outmj001,bergb002,50.033,48.4,0.556310455,0.17550975,0.574068806,0.425931194,1514.841,1484.27,4,2
522,2011528,528,921,V,CLE,CCARRASCO-R,2,1,0,0,0,0,0,4,0,7,160,169,7.5,-110,7.5,-110,TAM,0,0,1,1,0,0,0,0,1,3,-180,0,1,0.5,0.5,2011,0,TBD,1536.034,1512.235,0.568357559,0.431642441,1532.918,1515.35,1537.463,1515.259,James Shields,Carlos Carrasco,53.775,47.099,9.4611,-14.2786,0.599318974,0.400681026,1534.133,1518.588,3,7
523,2011528,528,907,V,ARI,ZDUKE-L,0,2,0,4,0,0,0,3,2,11,115,119,7.5,-102,8,-110,HOU,0,0,0,0,0,0,0,0,3,3,-130,0,1,0.3,0.4,2011,0,HOU,1463.646,1491.458,0.494514311,0.505485689,1459.766,1495.338,1462.537,1492.551,Bud Norris,Zach Duke,49.807,40.688,2.9798,-39.1463,0.551783147,0.448216853,1458.09,1496.998,3,11
524,2011529,529,951,V,PHI,VWORLEY-R,0,0,1,0,0,0,0,3,1,5,-135,105,7.5,-115,7.5,-110,NYM,4,4,0,0,1,0,0,0,0,9,120,1,0,0.6,0.6,2011,0,NYM,1484.849,1557.188,0.430880007,0.569119993,1487.96,1554.077,1489.14,1551.194,Jon Niese,Vance Worley,45.459,50.365,-14.9648,-22.0759,0.455586951,0.544413049,1492.084,1548.25,9,5
525,2011529,529,979,V,NYY,CSABATHIA-L,0,1,5,1,0,0,0,0,0,7,-150,-165,7,-120,7,-120,SEA,0,0,0,0,0,1,0,0,0,1,135,0,1,0.4,0.6,2011,0,SEA,1483.408,1544.616,0.446657157,0.553342843,1480.514,1547.51,1481.633,1541.943,Jason Vargas,CC Sabathia,48.749,56.313,-15.3267,27.9932,0.387368648,0.612631352,1479.242,1544.333,1,7
526,2011529,529,965,V,CIN,JCUETO-R,0,1,0,0,0,0,0,0,0,1,130,116,7,-120,7.5,100,ATL,0,0,0,0,0,2,0,0,0,2,-145,1,0,0.8,0.7,2011,0,ATL,1529.791,1510.473,0.562018588,0.437981412,1530.975,1509.289,1530.296,1511.697,Jair Jurrjens,Johnny Cueto,54.636,51.723,12.8592,12.5584,0.561425921,0.438574079,1531.482,1510.511,2,1
527,2011529,529,955,V,ARI,JCOLLMENT-R,0,0,0,0,0,1,0,3,0,4,-135,-115,7.5,-115,7.5,-115,HOU,0,0,0,1,1,0,0,0,0,2,120,0,1,0.2,0.4,2011,0,HOU,1459.766,1495.338,0.483352709,0.516647291,1457.998,1497.107,1458.09,1496.998,J.A. Happ,Josh Collmenter,48.726,49.049,-1.2032,-0.9353,0.478174003,0.521825997,1456.346,1498.742,2,4
528,2011529,529,967,V,BOS,JBECKETT-R,0,0,0,0,0,0,0,0,0,0,-125,-107,7,-115,7,-115,DET,2,0,0,0,0,0,0,1,0,3,110,1,0,0.3,0.7,2011,0,DET,1503.072,1545.648,0.473292431,0.526707569,1505.403,1543.317,1498.909,1542.344,Justin Verlander,Josh Beckett,60.086,56.049,41.5339,18.0104,0.505883553,0.494116447,1501.061,1540.191,3,0
529,2011529,529,967,V,BOS,JBECKETT-R,0,0,0,0,0,0,0,0,0,0,-125,-107,7,-115,7,-115,DET,2,0,0,0,0,0,0,1,0,3,110,1,0,0.3,0.7,2011,0,DET,1504.357,1544.362,0.476983232,0.523016768,1503.072,1545.648,1499.987,1541.266,oliva002,Clay Buchholz,45.489,55.222,0.531377087,13.8509,0.456078682,0.543921318,1498.909,1542.344,3,4
530,2011529,529,981,V,BOS,CBUCHHOLZ-R,1,1,1,0,0,0,0,0,1,4,-125,-153,7,-115,8.5,-115,DET,0,0,0,1,0,2,0,0,0,3,110,0,1,0.2,0.6,2011,0,DET,1503.072,1545.648,0.473292431,0.526707569,1505.403,1543.317,1498.909,1542.344,Justin Verlander,Josh Beckett,60.086,56.049,41.5339,18.0104,0.505883553,0.494116447,1501.061,1540.191,3,0
531,2011529,529,981,V,BOS,CBUCHHOLZ-R,1,1,1,0,0,0,0,0,1,4,-125,-153,7,-115,8.5,-115,DET,0,0,0,1,0,2,0,0,0,3,110,0,1,0.2,0.6,2011,0,DET,1504.357,1544.362,0.476983232,0.523016768,1503.072,1545.648,1499.987,1541.266,oliva002,Clay Buchholz,45.489,55.222,0.531377087,13.8509,0.456078682,0.543921318,1498.909,1542.344,3,4
532,2011529,529,959,V,PIT,JKARSTENS-R,2,0,0,0,0,0,0,0,0,2,135,119,8.5,100,8,-110,CUB,0,2,1,0,0,0,0,0,0,3,-150,1,0,0.5,0.5,2011,0,CHC,1477.882,1462.345,0.556653977,0.443346023,1479.107,1461.12,1479.604,1464.609,Ryan Dempster,karsj001,48.15,46.698,-1.7061,0.05658564,0.553377436,0.446622564,1480.795,1463.418,3,2
533,2011529,529,961,V,STL,KLOHSE-R,3,0,0,1,0,0,0,0,0,4,110,125,8.5,-115,9.5,-110,COL,0,0,1,0,0,0,1,0,1,3,-120,0,1,0.4,0.4,2011,0,COL,1506.858,1529.428,0.502057924,0.497942076,1505.486,1530.799,1506.646,1531.873,Jhoulys Chacin,Kyle Lohse,57.453,49.297,20.4356,-8.6997,0.540077112,0.459922888,1505.144,1533.375,3,4
534,2011529,529,977,V,BAL,ZBRITTON-L,0,0,0,0,4,0,0,0,0,4,105,-103,7,-125,7.5,-110,OAK,1,0,0,0,4,1,0,0,0,6,-115,1,0,0.7,0.6,2011,0,OAK,1514.445,1482.411,0.57994744,0.42005256,1515.931,1480.926,1514.841,1484.27,Guillermo Moscoso,Zach Britton,48.21,51.34,-22.3485,5.2499,0.538738897,0.461261103,1516.521,1482.59,6,4
535,2011529,529,971,V,CLE,MASTERSON-R,0,0,0,0,0,0,0,0,0,0,120,128,7.5,-120,7.5,-120,TAM,0,0,2,2,3,0,0,0,0,7,-135,1,0,0.6,0.5,2011,0,TBD,1532.918,1515.35,0.559537353,0.440462647,1536.028,1512.24,1534.133,1518.588,Jeremy Hellickson,Justin Masterson,52.418,53.811,3.6754,17.1362,0.537467812,0.462532188,1537.447,1515.275,7,0
536,2011530,530,921,V,BAL,JARRIETA-R,0,0,1,0,0,0,0,2,0,3,-102,109,7,-113,7,-125,SEA,2,0,2,0,0,0,0,0,0,4,-108,1,0,0.7,0.6,2011,0,SEA,1480.514,1480.926,0.533893801,0.466106199,1481.845,1479.595,1479.242,1482.59,Doug Fister,Jake Arrieta,49.568,48.851,-9.917,-5.2734,0.526933,0.473067,1480.599,1481.234,4,3
537,2011530,530,909,V,PIT,CMORTON-R,0,2,0,0,0,0,1,0,0,3,103,100,7,-120,7.5,-105,NYM,0,2,0,0,1,0,2,2,0,7,-113,1,0,0.6,0.6,2011,0,NYM,1487.96,1461.12,0.572646869,0.427353131,1490.124,1458.956,1492.084,1463.418,Dillon Gee,Charlie Morton,50.165,46.933,6.6693,-7.8067,0.599290416,0.400709584,1494.068,1461.434,7,3
538,2011530,530,917,V,MIN,NBLACKBUR-R,0,0,0,1,4,0,0,0,0,5,130,125,8,-115,9,-120,DET,2,0,1,0,0,2,0,1,0,6,-145,1,0,0.7,0.6,2011,0,DET,1505.403,1478.088,0.573315885,0.426684115,1506.515,1476.975,1501.061,1476.826,Brad Penny,blacn001,49.106,49.57,-11.2048,0.062675021,0.556598787,0.443401213,1502.226,1475.661,6,5
539,2011530,530,905,V,HOU,ARODRIGUE-R,2,0,1,0,3,1,2,0,3,12,110,138,12.5,-115,13,-110,CUB,3,1,1,1,0,0,0,0,1,7,-125,0,1,0.7,0.4,2011,0,CHC,1479.107,1457.998,0.564554745,0.435445255,1475.629,1461.475,1480.795,1456.346,loper001,rodra002,44.865,47.734,0.247868941,0.324656637,0.573454205,0.426545795,1477.366,1459.775,7,12
540,2011530,530,925,V,TEX,DHOLLAND-L,2,0,5,1,0,1,0,2,0,11,103,100,9,-107,8.5,-115,TAM,0,0,0,1,0,4,0,0,0,5,-113,0,1,0.5,0.5,2011,0,TBD,1536.028,1530.433,0.542487916,0.457512084,1532.333,1534.128,1537.447,1534.6,Wade Davis,Derek Holland,49.053,49.536,-13.1083,-17.8788,0.549688207,0.450311793,1533.691,1538.357,5,11
541,2011530,530,927,V,CLE,FCARMONA-R,0,0,0,1,0,0,0,0,0,1,-107,-103,8.5,100,8.5,-105,TOR,0,0,2,7,2,0,0,0,0,11,-103,1,0,0.6,0.6,2011,0,TOR,1526.022,1512.24,0.554159349,0.445840651,1529.913,1508.349,1529.13,1515.275,reyej003,Fausto Carmona,44.385,50.294,0.834549759,2.1432,0.556963828,0.443036172,1533.467,1510.938,11,1
