403,27,May 10,MIN,@,CLE,L,4-5,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.328,.350,.431,.781,1,3.85,-0.091,-0.29,PH
404,28,May 12,MIN,,BAL,L,4-5,CG,5,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,.333,.354,.429,.782,2,3.22,-0.386,-1.30,2B
405,29,May 13,MIN,,BAL,W,5-4,CG(10),5,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.368,.386,.456,.842,2,1.66,0.050,0.91,2B
406,30,May 14,MIN,,KCR,W,5-2,CG,4,4,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,1,.389,.405,.472,.878,2,.81,0.130,1.61,2B
407,31,May 16,MIN,@,MIL,W,11-7,CG,5,4,3,3,0,0,1,3,0,0,0,1,0,0,0,0,0,0,.408,.430,.526,.957,2,.60,0.127,3.08,2B
408,32,May 17,MIN,@,MIL,W,6-1,CG,5,5,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.407,.429,.519,.947,2,1.05,0.016,0.51,2B
409,33,May 18,MIN,@,KCR,W,7-5,CG,5,5,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.419,.438,.558,.996,2,1.12,0.255,1.98,2B
410,34,May 19,MIN,@,KCR,W,5-4,CG(10),5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,.411,.436,.544,.981,2,2.27,0.302,0.65,2B
411,35,May 20,MIN,@,KCR,W,10-5,CG,5,5,2,4,1,1,1,2,0,0,0,0,0,0,0,0,1,0,.432,.455,.621,1.076,2,1.16,0.303,3.28,2B
412,36,May 22,MIN,,CAL,L,2-3,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.418,.447,.602,1.049,2,1.24,-0.107,-1.09,2B
413,37,May 23,MIN,,CAL,W,5-4,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.402,.430,.578,1.008,2,1.53,-0.144,-1.17,2B
414,38,May 24,MIN,,CAL,L,5-6,CG,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.393,.420,.561,.980,2,1.38,-0.142,-0.79,2B
415,39,May 25,MIN,,MIL,W,6-5,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.387,.414,.550,.963,2,1.66,-0.082,0.03,2B
416,40,May 26,MIN,,MIL,W,6-2,CG,4,3,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,.404,.433,.579,1.012,2,.93,0.207,2.29,2B
417,41,May 28,MIN,,MIL,W,11-2,CG,5,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.398,.432,.568,1.000,2,.47,0.042,0.90,2B
418,42,May 29,MIN,,NYY,L,2-4,CG,5,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.393,.431,.566,.996,2,1.20,-0.066,-0.21,2B
419,43,May 30,MIN,,NYY,W,10-6,CG,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.394,.430,.567,.997,2,.59,-0.015,0.11,2B
420,44,May 31,MIN,,NYY,W,7-6,CG(10),5,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.394,.429,.561,.989,2,1.29,0.061,0.72,2B
421,45,Jun 2,MIN,@,BOS,L,1-5,CG,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.390,.424,.559,.982,2,1.28,0.059,0.48,2B
422,46,Jun 4,MIN,@,BOS,L,1-5,CG,4,4,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,.393,.426,.557,.983,2,.99,0.210,1.59,2B
423,50 (3),Jun 9,MIN,@,NYY,L,2-5,CG,4,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,.385,.421,.545,.967,2,.93,-0.044,-0.33,2B
424,51,Jun 10,MIN,@,NYY,L,1-2,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.377,.417,.534,.951,2,1.44,-0.078,-0.41,2B
425,52,Jun 12,MIN,,BOS,W,5-2,CG,5,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.371,.410,.530,.940,2,.84,-0.060,0.06,2B
426,53,Jun 13,MIN,,BOS,L,4-6,CG,5,5,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,.372,.410,.538,.948,2,1.73,-0.004,0.53,2B
427,54,Jun 14,MIN,,BOS,W,10-2,CG,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.373,.409,.534,.944,2,.83,0.024,-0.04,2B
428,55,Jun 15,MIN,,WSA,W,5-3,CG,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.370,.406,.533,.939,2,1.33,-0.098,-0.55,2B
429,56,Jun 16,MIN,,WSA,W,7-3,CG,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.367,.406,.527,.932,2,.52,-0.038,0.38,2B
430,57,Jun 17,MIN,,WSA,L,1-3,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.364,.402,.520,.922,2,1.21,0.074,0.45,2B
431,58,Jun 19,MIN,@,KCR,L,1-5,CG,4,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.373,.410,.525,.935,2,.56,0.064,1.45,2B
432,59,Jun 20,MIN,@,KCR,L,3-5,CG,4,4,1,2,0,0,1,3,0,0,2,0,0,0,0,0,0,0,.376,.411,.541,.953,2,.59,0.080,1.91,2B
433,60,Jun 21,MIN,@,KCR,W,11-2,CG,5,4,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.378,.416,.541,.957,2,.45,0.027,0.68,2B
434,61,Jun 22,MIN,@,MIL,W,4-3,GS-4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.376,.417,.538,.955,2,1.05,0.010,0.07,2B
435,154 (92),Sep 22,MIN,@,OAK,W,5-3,6-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.374,.415,.535,.950,9,.73,-0.018,-0.41,PH
436,157 (2),Sep 26,MIN,@,KCR,L,0-5,3-3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.372,.413,.532,.945,9,.42,-0.010,-0.15,PH
437,160 (2),Sep 29,MIN,,KCR,L,13-14,9-10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.370,.411,.529,.940,7,1.77,-0.045,-0.23,PH
438,161,Sep 30,MIN,,KCR,W,6-4,GS-6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.366,.407,.524,.930,5,1.12,-0.060,-0.58,1B
